File Version;BWSpec 3.24u_57
Date;2020-10-05 17:43:07
title;LNR
model;BTC112
c code;LNR
operator;
port1;0
baud1;3
pixel_start;0
pixel_end;2047
step;1
units;1
bkcolor;16777215
show_mode;0
data_mode;0
pixel_mode;0
intigration times;5000
average number;1
time_multiply;1
spectrometer_type ;14
yaxis;0
yaxis_min;0
yaxis_max;40000
xaxis;0
xaxis_min;1135
xaxis_max;1210
irrands_DispWLMin;100
irrands_DispWLMax;1000
yaxis_min_6;0
yaxis_max_6;65535
irradiance_unit;2
coefs_a0;56.4727032153169
coefs_a1;0.527519096310243
coefs_a2;-4.78162174181729E-5
coefs_a3;-2.53245126997529E-9
coefs_b0;-128.921959967585
coefs_b1;2.06327521902494
coefs_b2;-0.000259814230350486
coefs_b3;6.61070614724896E-7
all_data_save;1
select_option;-1
interval_time;50
pixel_num;2048
sel_pixel_start;0
sel_pixel_end;2047
sel_pixel_delta;1
dark_compensate;0
dark_compensate_value_1;0
dark_compensate_value_2;0
dark_compensate_value_3;0
monitor pixel_0;0
monitor pixel_1;0
monitor pixel_2;0
monitor pixel_3;0
monitor pixel_4;0
monitor pixel_5;0
vertical_select_flag;0
vertical_line3;697
vertical_line4;697
vertical_line3_wv;450
vertical_line4_wv;450
vertical_line_flag;0
vertical_line_ratio;0
laser_wavelength;0
overlay_js;0
Relative Intensity Correction Flag;0
Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Raw data #2;Dark Subtracted #2;%TR #2;Absorbance #2;Raw data #3;Dark Subtracted #3;%TR #3;Absorbance #3;Lamp FitCurve;Irradiance Ratio;Irradiance_1(uW/cm^2/nm);Irradiance_2(uW/cm^2/nm);Irradiance_3(uW/cm^2/nm)
528;321.30;31124;-31124;0.0000;65535.0000;12123.0000;12123.0000;18.4985;7.3286E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
529;321.77;31078;-31078;0.0000;65535.0000;12393.0000;12393.0000;18.9105;7.2330E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
530;322.25;31032;-31032;0.0000;65535.0000;12472.0000;12472.0000;19.0311;7.2054E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
531;322.72;30986;-30986;0.0000;65535.0000;12561.0000;12561.0000;19.1669;7.1745E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
532;323.20;30941;-30941;0.0000;65535.0000;12360.0000;12360.0000;18.8602;7.2445E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
533;323.67;30895;-30895;0.0000;65535.0000;12595.0000;12595.0000;19.2187;7.1628E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
534;324.15;30850;-30850;0.0000;65535.0000;12594.0000;12594.0000;19.2172;7.1631E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
535;324.62;30805;-30805;0.0000;65535.0000;13188.0000;13188.0000;20.1236;6.9629E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
536;325.10;30760;-30760;0.0000;65535.0000;13368.0000;13368.0000;20.3983;6.9041E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
537;325.57;30715;-30715;0.0000;65535.0000;13049.0000;13049.0000;19.9115;7.0090E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
538;326.04;30671;-30671;0.0000;65535.0000;13675.0000;13675.0000;20.8667;6.8055E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
539;326.52;30626;-30626;0.0000;65535.0000;13510.0000;13510.0000;20.6149;6.8582E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
540;326.99;30582;-30582;0.0000;65535.0000;15072.0000;15072.0000;22.9984;6.3830E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
541;327.46;30538;-30538;0.0000;65535.0000;13583.0000;13583.0000;20.7263;6.8348E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
542;327.94;30494;-30494;0.0000;65535.0000;14072.0000;14072.0000;21.4725;6.6812E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
543;328.41;30450;-30450;0.0000;65535.0000;13953.0000;13953.0000;21.2909;6.7181E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
544;328.88;30406;-30406;0.0000;65535.0000;14705.0000;14705.0000;22.4384;6.4901E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
545;329.36;30362;-30362;0.0000;65535.0000;14230.0000;14230.0000;21.7136;6.6327E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
546;329.83;30319;-30319;0.0000;65535.0000;14590.0000;14590.0000;22.2629;6.5242E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
547;330.30;30275;-30275;0.0000;65535.0000;14240.0000;14240.0000;21.7288;6.6296E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
548;330.78;30232;-30232;0.0000;65535.0000;14632.0000;14632.0000;22.3270;6.5117E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
549;331.25;30189;-30189;0.0000;65535.0000;14841.0000;14841.0000;22.6459;6.4501E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
550;331.72;30146;-30146;0.0000;65535.0000;14856.0000;14856.0000;22.6688;6.4457E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
551;332.20;30103;-30103;0.0000;65535.0000;14533.0000;14533.0000;22.1759;6.5412E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
552;332.67;30060;-30060;0.0000;65535.0000;14581.0000;14581.0000;22.2492;6.5269E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
553;333.14;30017;-30017;0.0000;65535.0000;15027.0000;15027.0000;22.9297;6.3960E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
554;333.61;29975;-29975;0.0000;65535.0000;14748.0000;14748.0000;22.5040;6.4774E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
555;334.08;29933;-29933;0.0000;65535.0000;15144.0000;15144.0000;23.1083;6.3623E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
556;334.56;29890;-29890;0.0000;65535.0000;15026.0000;15026.0000;22.9282;6.3963E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
557;335.03;29848;-29848;0.0000;65535.0000;14761.0000;14761.0000;22.5238;6.4736E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
558;335.50;29806;-29806;0.0000;65535.0000;15199.0000;15199.0000;23.1922;6.3466E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
559;335.97;29764;-29764;0.0000;65535.0000;15059.0000;15059.0000;22.9786;6.3868E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
560;336.44;29723;-29723;0.0000;65535.0000;15525.0000;15525.0000;23.6896;6.2544E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
561;336.92;29681;-29681;0.0000;65535.0000;15469.0000;15469.0000;23.6042;6.2701E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
562;337.39;29640;-29640;0.0000;65535.0000;15356.0000;15356.0000;23.4318;6.3020E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
563;337.86;29598;-29598;0.0000;65535.0000;15146.0000;15146.0000;23.1113;6.3618E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
564;338.33;29557;-29557;0.0000;65535.0000;15674.0000;15674.0000;23.9170;6.2129E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
565;338.80;29516;-29516;0.0000;65535.0000;15673.0000;15673.0000;23.9155;6.2132E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
566;339.27;29475;-29475;0.0000;65535.0000;17099.0000;17099.0000;26.0914;5.8350E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
567;339.74;29434;-29434;0.0000;65535.0000;15592.0000;15592.0000;23.7919;6.2357E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
568;340.21;29393;-29393;0.0000;65535.0000;15673.0000;15673.0000;23.9155;6.2132E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
569;340.68;29353;-29353;0.0000;65535.0000;15730.0000;15730.0000;24.0024;6.1974E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
570;341.15;29312;-29312;0.0000;65535.0000;15791.0000;15791.0000;24.0955;6.1806E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
571;341.62;29272;-29272;0.0000;65535.0000;15957.0000;15957.0000;24.3488;6.1352E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
572;342.09;29232;-29232;0.0000;65535.0000;15528.0000;15528.0000;23.6942;6.2536E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
573;342.57;29192;-29192;0.0000;65535.0000;15819.0000;15819.0000;24.1382;6.1729E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
574;343.04;29152;-29152;0.0000;65535.0000;16184.0000;16184.0000;24.6952;6.0739E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
575;343.51;29112;-29112;0.0000;65535.0000;16219.0000;16219.0000;24.7486;6.0645E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
576;343.98;29072;-29072;0.0000;65535.0000;16017.0000;16017.0000;24.4404;6.1189E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
577;344.45;29032;-29032;0.0000;65535.0000;15945.0000;15945.0000;24.3305;6.1385E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
578;344.92;28993;-28993;0.0000;65535.0000;16040.0000;16040.0000;24.4755;6.1127E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
579;345.38;28953;-28953;0.0000;65535.0000;16147.0000;16147.0000;24.6387;6.0838E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
580;345.85;28914;-28914;0.0000;65535.0000;16196.0000;16196.0000;24.7135;6.0707E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
581;346.32;28875;-28875;0.0000;65535.0000;16354.0000;16354.0000;24.9546;6.0285E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
582;346.79;28836;-28836;0.0000;65535.0000;16213.0000;16213.0000;24.7395;6.0661E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
583;347.26;28797;-28797;0.0000;65535.0000;16401.0000;16401.0000;25.0263;6.0160E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
584;347.73;28758;-28758;0.0000;65535.0000;16349.0000;16349.0000;24.9470;6.0298E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
585;348.20;28719;-28719;0.0000;65535.0000;16023.0000;16023.0000;24.4495;6.1173E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
586;348.67;28680;-28680;0.0000;65535.0000;15843.0000;15843.0000;24.1749;6.1664E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
587;349.14;28642;-28642;0.0000;65535.0000;16072.0000;16072.0000;24.5243;6.1040E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
588;349.61;28604;-28604;0.0000;65535.0000;16251.0000;16251.0000;24.7974;6.0559E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
589;350.08;28565;-28565;0.0000;65535.0000;16146.0000;16146.0000;24.6372;6.0841E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
590;350.54;28527;-28527;0.0000;65535.0000;16254.0000;16254.0000;24.8020;6.0551E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
591;351.01;28489;-28489;0.0000;65535.0000;16250.0000;16250.0000;24.7959;6.0562E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
592;351.48;28451;-28451;0.0000;65535.0000;16334.0000;16334.0000;24.9241;6.0338E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
593;351.95;28413;-28413;0.0000;65535.0000;15780.0000;15780.0000;24.0787;6.1837E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
594;352.42;28375;-28375;0.0000;65535.0000;16857.0000;16857.0000;25.7221;5.8969E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
595;352.88;28338;-28338;0.0000;65535.0000;15871.0000;15871.0000;24.2176;6.1587E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
596;353.35;28300;-28300;0.0000;65535.0000;15874.0000;15874.0000;24.2222;6.1579E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
597;353.82;28263;-28263;0.0000;65535.0000;15904.0000;15904.0000;24.2679;6.1497E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
598;354.29;28226;-28226;0.0000;65535.0000;15901.0000;15901.0000;24.2634;6.1505E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
599;354.76;28188;-28188;0.0000;65535.0000;15960.0000;15960.0000;24.3534;6.1344E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
600;355.22;28151;-28151;0.0000;65535.0000;16064.0000;16064.0000;24.5121;6.1062E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
601;355.69;28114;-28114;0.0000;65535.0000;16142.0000;16142.0000;24.6311;6.0852E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
602;356.16;28077;-28077;0.0000;65535.0000;16607.0000;16607.0000;25.3407;5.9618E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
603;356.63;28041;-28041;0.0000;65535.0000;16090.0000;16090.0000;24.5518;6.0992E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
604;357.09;28004;-28004;0.0000;65535.0000;22191.0000;22191.0000;33.8613;4.7030E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
605;357.56;27967;-27967;0.0000;65535.0000;15894.0000;15894.0000;24.2527;6.1524E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
606;358.03;27931;-27931;0.0000;65535.0000;16123.0000;16123.0000;24.6021;6.0903E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
607;358.49;27895;-27895;0.0000;65535.0000;15845.0000;15845.0000;24.1779;6.1658E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
608;358.96;27858;-27858;0.0000;65535.0000;15514.0000;15514.0000;23.6728;6.2575E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
609;359.43;27822;-27822;0.0000;65535.0000;15866.0000;15866.0000;24.2100;6.1601E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
610;359.89;27786;-27786;0.0000;65535.0000;15872.0000;15872.0000;24.2191;6.1584E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
611;360.36;27750;-27750;0.0000;65535.0000;15949.0000;15949.0000;24.3366;6.1374E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
612;360.82;27714;-27714;0.0000;65535.0000;16161.0000;16161.0000;24.6601;6.0801E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
613;361.29;27679;-27679;0.0000;65535.0000;15871.0000;15871.0000;24.2176;6.1587E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
614;361.76;27643;-27643;0.0000;65535.0000;16028.0000;16028.0000;24.4572;6.1159E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
615;362.22;27607;-27607;0.0000;65535.0000;16123.0000;16123.0000;24.6021;6.0903E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
616;362.69;27572;-27572;0.0000;65535.0000;15914.0000;15914.0000;24.2832;6.1469E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
617;363.15;27537;-27537;0.0000;65535.0000;15451.0000;15451.0000;23.5767;6.2752E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
618;363.62;27501;-27501;0.0000;65535.0000;17034.0000;17034.0000;25.9922;5.8516E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
619;364.09;27466;-27466;0.0000;65535.0000;16063.0000;16063.0000;24.5106;6.1065E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
620;364.55;27431;-27431;0.0000;65535.0000;15460.0000;15460.0000;23.5904;6.2726E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
621;365.02;27396;-27396;0.0000;65535.0000;15735.0000;15735.0000;24.0101;6.1961E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
622;365.48;27361;-27361;0.0000;65535.0000;15951.0000;15951.0000;24.3397;6.1369E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
623;365.95;27326;-27326;0.0000;65535.0000;16339.0000;16339.0000;24.9317;6.0325E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
624;366.41;27292;-27292;0.0000;65535.0000;16509.0000;16509.0000;25.1911;5.9875E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
625;366.88;27257;-27257;0.0000;65535.0000;16252.0000;16252.0000;24.7990;6.0557E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
626;367.34;27223;-27223;0.0000;65535.0000;17173.0000;17173.0000;26.2043;5.8163E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
627;367.81;27188;-27188;0.0000;65535.0000;17342.0000;17342.0000;26.4622;5.7737E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
628;368.27;27154;-27154;0.0000;65535.0000;16811.0000;16811.0000;25.6519;5.9088E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
629;368.73;27120;-27120;0.0000;65535.0000;16308.0000;16308.0000;24.8844;6.0407E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
630;369.20;27086;-27086;0.0000;65535.0000;15739.0000;15739.0000;24.0162;6.1950E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
631;369.66;27052;-27052;0.0000;65535.0000;15645.0000;15645.0000;23.8727;6.2210E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
632;370.13;27018;-27018;0.0000;65535.0000;15545.0000;15545.0000;23.7201;6.2488E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
633;370.59;26984;-26984;0.0000;65535.0000;16058.0000;16058.0000;24.5029;6.1078E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
634;371.05;26950;-26950;0.0000;65535.0000;15330.0000;15330.0000;23.3921;6.3093E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
635;371.52;26917;-26917;0.0000;65535.0000;15427.0000;15427.0000;23.5401;6.2819E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
636;371.98;26883;-26883;0.0000;65535.0000;15625.0000;15625.0000;23.8422;6.2265E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
637;372.45;26850;-26850;0.0000;65535.0000;15302.0000;15302.0000;23.3494;6.3173E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
638;372.91;26816;-26816;0.0000;65535.0000;15065.0000;15065.0000;22.9877;6.3850E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
639;373.37;26783;-26783;0.0000;65535.0000;15366.0000;15366.0000;23.4470;6.2991E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
640;373.84;26750;-26750;0.0000;65535.0000;15224.0000;15224.0000;23.2303;6.3394E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
641;374.30;26717;-26717;0.0000;65535.0000;15552.0000;15552.0000;23.7308;6.2469E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
642;374.76;26684;-26684;0.0000;65535.0000;15427.0000;15427.0000;23.5401;6.2819E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
643;375.22;26651;-26651;0.0000;65535.0000;15355.0000;15355.0000;23.4302;6.3022E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
644;375.69;26618;-26618;0.0000;65535.0000;15322.0000;15322.0000;23.3799;6.3116E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
645;376.15;26585;-26585;0.0000;65535.0000;15359.0000;15359.0000;23.4363;6.3011E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
646;376.61;26552;-26552;0.0000;65535.0000;15524.0000;15524.0000;23.6881;6.2547E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
647;377.08;26520;-26520;0.0000;65535.0000;15332.0000;15332.0000;23.3951;6.3087E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
648;377.54;26487;-26487;0.0000;65535.0000;15357.0000;15357.0000;23.4333;6.3017E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
649;378.00;26455;-26455;0.0000;65535.0000;15555.0000;15555.0000;23.7354;6.2460E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
650;378.46;26423;-26423;0.0000;65535.0000;15794.0000;15794.0000;24.1001;6.1798E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
651;378.92;26390;-26390;0.0000;65535.0000;16447.0000;16447.0000;25.0965;6.0039E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
652;379.39;26358;-26358;0.0000;65535.0000;17050.0000;17050.0000;26.0166;5.8475E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
653;379.85;26326;-26326;0.0000;65535.0000;16858.0000;16858.0000;25.7237;5.8967E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
654;380.31;26294;-26294;0.0000;65535.0000;16434.0000;16434.0000;25.0767;6.0073E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
655;380.77;26262;-26262;0.0000;65535.0000;15522.0000;15522.0000;23.6851;6.2553E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
656;381.23;26231;-26231;0.0000;65535.0000;15134.0000;15134.0000;23.0930;6.3652E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
657;381.69;26199;-26199;0.0000;65535.0000;14885.0000;14885.0000;22.7131;6.4372E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
658;382.16;26167;-26167;0.0000;65535.0000;14488.0000;14488.0000;22.1073;6.5546E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
659;382.62;26136;-26136;0.0000;65535.0000;14808.0000;14808.0000;22.5956;6.4598E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
660;383.08;26104;-26104;0.0000;65535.0000;14112.0000;14112.0000;21.5335;6.6688E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
661;383.54;26073;-26073;0.0000;65535.0000;14571.0000;14571.0000;22.2339;6.5298E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
662;384.00;26042;-26042;0.0000;65535.0000;14445.0000;14445.0000;22.0417;6.5676E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
663;384.46;26010;-26010;0.0000;65535.0000;14756.0000;14756.0000;22.5162;6.4750E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
664;384.92;25979;-25979;0.0000;65535.0000;15419.0000;15419.0000;23.5279;6.2842E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
665;385.38;25948;-25948;0.0000;65535.0000;16377.0000;16377.0000;24.9897;6.0224E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
666;385.84;25917;-25917;0.0000;65535.0000;16633.0000;16633.0000;25.3803;5.9550E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
667;386.30;25886;-25886;0.0000;65535.0000;17149.0000;17149.0000;26.1677;5.8223E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
668;386.76;25856;-25856;0.0000;65535.0000;16868.0000;16868.0000;25.7389;5.8941E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
669;387.22;25825;-25825;0.0000;65535.0000;16869.0000;16869.0000;25.7404;5.8938E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
670;387.68;25794;-25794;0.0000;65535.0000;15391.0000;15391.0000;23.4852;6.2921E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
671;388.14;25764;-25764;0.0000;65535.0000;15030.0000;15030.0000;22.9343;6.3951E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
672;388.60;25733;-25733;0.0000;65535.0000;14810.0000;14810.0000;22.5986;6.4592E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
673;389.06;25703;-25703;0.0000;65535.0000;15021.0000;15021.0000;22.9206;6.3977E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
674;389.52;25672;-25672;0.0000;65535.0000;14139.0000;14139.0000;21.5747;6.6605E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
675;389.98;25642;-25642;0.0000;65535.0000;13677.0000;13677.0000;20.8698;6.8048E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
676;390.44;25612;-25612;0.0000;65535.0000;13700.0000;13700.0000;20.9049;6.7975E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
677;390.90;25582;-25582;0.0000;65535.0000;13559.0000;13559.0000;20.6897;6.8425E-01;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
